rank,codepoint_hex,char_display,count,fraction_of_total,unicode_major_category,unicode_bucket,unicode_name
1754,U+0726,ܦ,19,2.51983670e-08,Lo,letter,SYRIAC LETTER PE
1755,U+0A38,ਸ,19,2.51983670e-08,Lo,letter,GURMUKHI LETTER SA
1756,U+0A82,ં,19,2.51983670e-08,Mn,other,GUJARATI SIGN ANUSVARA
1757,U+0AA4,ત,19,2.51983670e-08,Lo,letter,GUJARATI LETTER TA
1758,U+0ACD,્,19,2.51983670e-08,Mn,other,GUJARATI SIGN VIRAMA
1759,U+0DC3,ස,19,2.51983670e-08,Lo,letter,SINHALA LETTER DANTAJA SAYANNA
1760,U+0E87,ງ,19,2.51983670e-08,Lo,letter,LAO LETTER NGO
1761,U+0F60,འ,19,2.51983670e-08,Lo,letter,TIBETAN LETTER -A
1762,U+1015,ပ,19,2.51983670e-08,Lo,letter,MYANMAR LETTER PA
1763,U+101B,ရ,19,2.51983670e-08,Lo,letter,MYANMAR LETTER RA
1764,U+1228,ረ,19,2.51983670e-08,Lo,letter,ETHIOPIC SYLLABLE RA
1765,U+1263,ባ,19,2.51983670e-08,Lo,letter,ETHIOPIC SYLLABLE BAA
1766,U+1290,ነ,19,2.51983670e-08,Lo,letter,ETHIOPIC SYLLABLE NA
1767,U+1308,ገ,19,2.51983670e-08,Lo,letter,ETHIOPIC SYLLABLE GA
1768,U+17B7,ិ,19,2.51983670e-08,Mn,other,KHMER VOWEL SIGN I
1769,U+1EC1,ề,19,2.51983670e-08,Ll,letter,LATIN SMALL LETTER E WITH CIRCUMFLEX AND GRAVE
1770,U+1EE5,ụ,19,2.51983670e-08,Ll,letter,LATIN SMALL LETTER U WITH DOT BELOW
1771,U+1FEC,Ῥ,19,2.51983670e-08,Lu,letter,GREEK CAPITAL LETTER RHO WITH DASIA
1772,U+1FF3,ῳ,19,2.51983670e-08,Ll,letter,GREEK SMALL LETTER OMEGA WITH YPOGEGRAMMENI
1773,U+203C,‼,19,2.51983670e-08,Po,punct_or_symbol,DOUBLE EXCLAMATION MARK
1774,U+2135,ℵ,19,2.51983670e-08,Lo,letter,ALEF SYMBOL
1775,U+2227,∧,19,2.51983670e-08,Sm,punct_or_symbol,LOGICAL AND
1776,U+226A,≪,19,2.51983670e-08,Sm,punct_or_symbol,MUCH LESS-THAN
1777,U+2757,❗,19,2.51983670e-08,So,punct_or_symbol,HEAVY EXCLAMATION MARK SYMBOL
1778,U+2D4E,ⵎ,19,2.51983670e-08,Lo,letter,TIFINAGH LETTER YAM
1779,U+3059,す,19,2.51983670e-08,Lo,letter,HIRAGANA LETTER SU
1780,U+30DB,ホ,19,2.51983670e-08,Lo,letter,KATAKANA LETTER HO
1781,U+30E4,ヤ,19,2.51983670e-08,Lo,letter,KATAKANA LETTER YA
1782,U+30EF,ワ,19,2.51983670e-08,Lo,letter,KATAKANA LETTER WA
1783,U+5148,先,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5148
1784,U+5343,千,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5343
1785,U+5458,员,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5458
1786,U+547D,命,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-547D
1787,U+54C8,哈,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-54C8
1788,U+5584,善,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5584
1789,U+5B5C,孜,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5B5C
1790,U+5C3E,尾,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5C3E
1791,U+5E0C,希,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5E0C
1792,U+5F66,彦,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5F66
1793,U+62D3,拓,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-62D3
1794,U+6E2F,港,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6E2F
1795,U+7701,省,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7701
1796,U+82E5,若,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-82E5
1797,U+8CC0,賀,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-8CC0
1798,U+8DEF,路,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-8DEF
1799,U+9B4F,魏,19,2.51983670e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9B4F
1800,U+C591,양,19,2.51983670e-08,Lo,letter,HANGUL SYLLABLE YANG
1801,U+C6A9,용,19,2.51983670e-08,Lo,letter,HANGUL SYLLABLE YONG
1802,U+D06C,크,19,2.51983670e-08,Lo,letter,HANGUL SYLLABLE KEU
1803,U+D76C,희,19,2.51983670e-08,Lo,letter,HANGUL SYLLABLE HYI
1804,U+1F49B,💛,19,2.51983670e-08,So,punct_or_symbol,YELLOW HEART
1805,U+1F4F8,📸,19,2.51983670e-08,So,punct_or_symbol,CAMERA WITH FLASH
1806,U+016A,Ū,18,2.38721372e-08,Lu,letter,LATIN CAPITAL LETTER U WITH MACRON
1807,U+028E,ʎ,18,2.38721372e-08,Ll,letter,LATIN SMALL LETTER TURNED Y
1808,U+0401,Ё,18,2.38721372e-08,Lu,letter,CYRILLIC CAPITAL LETTER IO
1809,U+040F,Џ,18,2.38721372e-08,Lu,letter,CYRILLIC CAPITAL LETTER DZHE
1810,U+04B2,Ҳ,18,2.38721372e-08,Lu,letter,CYRILLIC CAPITAL LETTER HA WITH DESCENDER
1811,U+04F7,ӷ,18,2.38721372e-08,Ll,letter,CYRILLIC SMALL LETTER GHE WITH DESCENDER
1812,U+0679,ٹ,18,2.38721372e-08,Lo,letter,ARABIC LETTER TTEH
1813,U+06F2,۲,18,2.38721372e-08,Nd,number,EXTENDED ARABIC-INDIC DIGIT TWO
1814,U+072B,ܫ,18,2.38721372e-08,Lo,letter,SYRIAC LETTER SHIN
1815,U+0943,ृ,18,2.38721372e-08,Mn,other,DEVANAGARI VOWEL SIGN VOCALIC R
1816,U+0CA8,ನ,18,2.38721372e-08,Lo,letter,KANNADA LETTER NA
1817,U+0CC1,ು,18,2.38721372e-08,Mc,other,KANNADA VOWEL SIGN U
1818,U+0F72,ི,18,2.38721372e-08,Mn,other,TIBETAN VOWEL SIGN I
1819,U+0F74,ུ,18,2.38721372e-08,Mn,other,TIBETAN VOWEL SIGN U
1820,U+12CD,ው,18,2.38721372e-08,Lo,letter,ETHIOPIC SYLLABLE WE
1821,U+12EB,ያ,18,2.38721372e-08,Lo,letter,ETHIOPIC SYLLABLE YAA
1822,U+1362,።,18,2.38721372e-08,Po,punct_or_symbol,ETHIOPIC FULL STOP
1823,U+1450,ᑐ,18,2.38721372e-08,Lo,letter,CANADIAN SYLLABICS TO
1824,U+14C7,ᓇ,18,2.38721372e-08,Lo,letter,CANADIAN SYLLABICS NA
1825,U+14D7,ᓗ,18,2.38721372e-08,Lo,letter,CANADIAN SYLLABICS LO
1826,U+1E95,ẕ,18,2.38721372e-08,Ll,letter,LATIN SMALL LETTER Z WITH LINE BELOW
1827,U+2074,⁴,18,2.38721372e-08,No,number,SUPERSCRIPT FOUR
1828,U+2077,⁷,18,2.38721372e-08,No,number,SUPERSCRIPT SEVEN
1829,U+2205,∅,18,2.38721372e-08,Sm,punct_or_symbol,EMPTY SET
1830,U+30D4,ピ,18,2.38721372e-08,Lo,letter,KATAKANA LETTER PI
1831,U+4E07,万,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E07
1832,U+4E89,争,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E89
1833,U+52A0,加,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-52A0
1834,U+52DD,勝,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-52DD
1835,U+5728,在,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5728
1836,U+5B54,孔,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5B54
1837,U+5B9A,定,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5B9A
1838,U+5C4B,屋,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5C4B
1839,U+5D0E,崎,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5D0E
1840,U+5EA6,度,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5EA6
1841,U+61B2,憲,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-61B2
1842,U+6761,条,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6761
1843,U+683C,格,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-683C
1844,U+6B7B,死,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6B7B
1845,U+718A,熊,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-718A
1846,U+732B,猫,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-732B
1847,U+7D00,紀,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7D00
1848,U+826F,良,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-826F
1849,U+91CD,重,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-91CD
1850,U+96C6,集,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-96C6
1851,U+96E8,雨,18,2.38721372e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-96E8
1852,U+AC74,건,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE GEON
1853,U+B140,녀,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE NYEO
1854,U+BAA8,모,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE MO
1855,U+BC18,반,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE BAN
1856,U+BC31,백,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE BAEG
1857,U+BE48,빈,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE BIN
1858,U+C560,애,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE AE
1859,U+CC28,차,18,2.38721372e-08,Lo,letter,HANGUL SYLLABLE CA
1860,U+10902,𐤂,18,2.38721372e-08,Lo,letter,PHOENICIAN LETTER GAML
1861,U+10C09,𐰉,18,2.38721372e-08,Lo,letter,OLD TURKIC LETTER ORKHON AB
1862,U+1F497,💗,18,2.38721372e-08,So,punct_or_symbol,GROWING HEART
1863,U+1F538,🔸,18,2.38721372e-08,So,punct_or_symbol,SMALL ORANGE DIAMOND
1864,U+1F5A4,🖤,18,2.38721372e-08,So,punct_or_symbol,BLACK HEART
1865,U+1F605,😅,18,2.38721372e-08,So,punct_or_symbol,SMILING FACE WITH OPEN MOUTH AND COLD SWEAT
1866,U+1F614,😔,18,2.38721372e-08,So,punct_or_symbol,PENSIVE FACE
1867,U+1F622,😢,18,2.38721372e-08,So,punct_or_symbol,CRYING FACE
1868,U+1F6A8,🚨,18,2.38721372e-08,So,punct_or_symbol,POLICE CARS REVOLVING LIGHT
1869,U+1F914,🤔,18,2.38721372e-08,So,punct_or_symbol,THINKING FACE
1870,U+1F98B,🦋,18,2.38721372e-08,So,punct_or_symbol,BUTTERFLY
1871,U+0150,Ő,17,2.25459073e-08,Lu,letter,LATIN CAPITAL LETTER O WITH DOUBLE ACUTE
1872,U+01A3,ƣ,17,2.25459073e-08,Ll,letter,LATIN SMALL LETTER OI
1873,U+0270,ɰ,17,2.25459073e-08,Ll,letter,LATIN SMALL LETTER TURNED M WITH LONG LEG
1874,U+02C0,ˀ,17,2.25459073e-08,Lm,letter,MODIFIER LETTER GLOTTAL STOP
1875,U+038C,Ό,17,2.25459073e-08,Lu,letter,GREEK CAPITAL LETTER OMICRON WITH TONOS
1876,U+04A2,Ң,17,2.25459073e-08,Lu,letter,CYRILLIC CAPITAL LETTER EN WITH DESCENDER
1877,U+0545,Յ,17,2.25459073e-08,Lu,letter,ARMENIAN CAPITAL LETTER YI
1878,U+054C,Ռ,17,2.25459073e-08,Lu,letter,ARMENIAN CAPITAL LETTER RA
1879,U+071F,ܟ,17,2.25459073e-08,Lo,letter,SYRIAC LETTER KAPH
1880,U+0DBD,ල,17,2.25459073e-08,Lo,letter,SINHALA LETTER DANTAJA LAYANNA
1881,U+0E39,ู,17,2.25459073e-08,Mn,other,THAI CHARACTER SARA UU
1882,U+0F7A,ེ,17,2.25459073e-08,Mn,other,TIBETAN VOWEL SIGN E
1883,U+1010,တ,17,2.25459073e-08,Lo,letter,MYANMAR LETTER TA
1884,U+101E,သ,17,2.25459073e-08,Lo,letter,MYANMAR LETTER SA
1885,U+10A8,Ⴈ,17,2.25459073e-08,Lu,letter,GEORGIAN CAPITAL LETTER IN
1886,U+1E15,ḕ,17,2.25459073e-08,Ll,letter,LATIN SMALL LETTER E WITH MACRON AND GRAVE
1887,U+1F36,ἶ,17,2.25459073e-08,Ll,letter,GREEK SMALL LETTER IOTA WITH PSILI AND PERISPOMENI
1888,U+1F7A,ὺ,17,2.25459073e-08,Ll,letter,GREEK SMALL LETTER UPSILON WITH VARIA
1889,U+25C6,◆,17,2.25459073e-08,So,punct_or_symbol,BLACK DIAMOND
1890,U+3002,。,17,2.25459073e-08,Po,punct_or_symbol,IDEOGRAPHIC FULL STOP
1891,U+301C,〜,17,2.25459073e-08,Pd,punct_or_symbol,WAVE DASH
1892,U+305D,そ,17,2.25459073e-08,Lo,letter,HIRAGANA LETTER SO
1893,U+3070,ば,17,2.25459073e-08,Lo,letter,HIRAGANA LETTER BA
1894,U+308F,わ,17,2.25459073e-08,Lo,letter,HIRAGANA LETTER WA
1895,U+30D2,ヒ,17,2.25459073e-08,Lo,letter,KATAKANA LETTER HI
1896,U+4EF6,件,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4EF6
1897,U+4F3D,伽,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4F3D
1898,U+4F5C,作,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4F5C
1899,U+53F3,右,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-53F3
1900,U+56E3,団,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-56E3
1901,U+57FA,基,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-57FA
1902,U+5916,外,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5916
1903,U+5922,夢,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5922
1904,U+5947,奇,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5947
1905,U+5F20,张,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5F20
1906,U+5F90,徐,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5F90
1907,U+5FA1,御,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5FA1
1908,U+662D,昭,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-662D
1909,U+6BD4,比,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6BD4
1910,U+6E90,源,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6E90
1911,U+7384,玄,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7384
1912,U+7537,男,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7537
1913,U+864E,虎,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-864E
1914,U+89AA,親,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-89AA
1915,U+9152,酒,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9152
1916,U+9234,鈴,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9234
1917,U+9F99,龙,17,2.25459073e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9F99
1918,U+A723,ꜣ,17,2.25459073e-08,Ll,letter,LATIN SMALL LETTER EGYPTOLOGICAL ALEF
1919,U+B108,너,17,2.25459073e-08,Lo,letter,HANGUL SYLLABLE NEO
1920,U+B514,디,17,2.25459073e-08,Lo,letter,HANGUL SYLLABLE DI
1921,U+BA3C,먼,17,2.25459073e-08,Lo,letter,HANGUL SYLLABLE MEON
1922,U+C724,윤,17,2.25459073e-08,Lo,letter,HANGUL SYLLABLE YUN
1923,U+C74C,음,17,2.25459073e-08,Lo,letter,HANGUL SYLLABLE EUM
1924,U+D504,프,17,2.25459073e-08,Lo,letter,HANGUL SYLLABLE PEU
1925,U+FE8D,ﺍ,17,2.25459073e-08,Lo,letter,ARABIC LETTER ALEF ISOLATED FORM
1926,U+FEEE,ﻮ,17,2.25459073e-08,Lo,letter,ARABIC LETTER WAW FINAL FORM
1927,U+10C0D,𐰍,17,2.25459073e-08,Lo,letter,OLD TURKIC LETTER ORKHON AG
1928,U+1F469,👩,17,2.25459073e-08,So,punct_or_symbol,WOMAN
1929,U+1F493,💓,17,2.25459073e-08,So,punct_or_symbol,BEATING HEART
1930,U+1F4AF,💯,17,2.25459073e-08,So,punct_or_symbol,HUNDRED POINTS SYMBOL
1931,U+1F53A,🔺,17,2.25459073e-08,So,punct_or_symbol,UP-POINTING RED TRIANGLE
1932,U+1F60B,😋,17,2.25459073e-08,So,punct_or_symbol,FACE SAVOURING DELICIOUS FOOD
1933,U+013A,ĺ,16,2.12196775e-08,Ll,letter,LATIN SMALL LETTER L WITH ACUTE
1934,U+038A,Ί,16,2.12196775e-08,Lu,letter,GREEK CAPITAL LETTER IOTA WITH TONOS
1935,U+056A,ժ,16,2.12196775e-08,Ll,letter,ARMENIAN SMALL LETTER ZHE
1936,U+064C,ٌ,16,2.12196775e-08,Mn,other,ARABIC DAMMATAN
1937,U+0670,ٰ,16,2.12196775e-08,Mn,other,ARABIC LETTER SUPERSCRIPT ALEF
1938,U+0903,ः,16,2.12196775e-08,Mc,other,DEVANAGARI SIGN VISARGA
1939,U+0E18,ธ,16,2.12196775e-08,Lo,letter,THAI CHARACTER THO THONG
1940,U+0E42,โ,16,2.12196775e-08,Lo,letter,THAI CHARACTER SARA O
1941,U+0E9E,ພ,16,2.12196775e-08,Lo,letter,LAO LETTER PHO TAM
1942,U+0EB1,ັ,16,2.12196775e-08,Mn,other,LAO VOWEL SIGN MAI KAN
1943,U+0F63,ལ,16,2.12196775e-08,Lo,letter,TIBETAN LETTER LA
1944,U+0FB1,ྱ,16,2.12196775e-08,Mn,other,TIBETAN SUBJOINED LETTER YA
1945,U+122B,ራ,16,2.12196775e-08,Lo,letter,ETHIOPIC SYLLABLE RAA
1946,U+1293,ና,16,2.12196775e-08,Lo,letter,ETHIOPIC SYLLABLE NAA
1947,U+12F0,ደ,16,2.12196775e-08,Lo,letter,ETHIOPIC SYLLABLE DA
1948,U+12F5,ድ,16,2.12196775e-08,Lo,letter,ETHIOPIC SYLLABLE DE
1949,U+1828,ᠨ,16,2.12196775e-08,Lo,letter,MONGOLIAN LETTER NA
1950,U+1E31,ḱ,16,2.12196775e-08,Ll,letter,LATIN SMALL LETTER K WITH ACUTE
1951,U+1E60,Ṡ,16,2.12196775e-08,Lu,letter,LATIN CAPITAL LETTER S WITH DOT ABOVE
1952,U+1F09,Ἁ,16,2.12196775e-08,Lu,letter,GREEK CAPITAL LETTER ALPHA WITH DASIA
1953,U+201B,‛,16,2.12196775e-08,Pi,punct_or_symbol,SINGLE HIGH-REVERSED-9 QUOTATION MARK
1954,U+222A,∪,16,2.12196775e-08,Sm,punct_or_symbol,UNION
1955,U+2615,☕,16,2.12196775e-08,So,punct_or_symbol,HOT BEVERAGE
1956,U+30E8,ヨ,16,2.12196775e-08,Lo,letter,KATAKANA LETTER YO
1957,U+4E39,丹,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E39
1958,U+4E59,乙,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E59
1959,U+4F5B,佛,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4F5B
1960,U+4FCA,俊,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4FCA
1961,U+5168,全,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5168
1962,U+53CB,友,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-53CB
1963,U+541B,君,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-541B
1964,U+5948,奈,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5948
1965,U+5974,奴,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5974
1966,U+5B87,宇,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5B87
1967,U+5B8B,宋,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5B8B
1968,U+5DE6,左,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5DE6
1969,U+5DF4,巴,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5DF4
1970,U+6A02,樂,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6A02
1971,U+76DF,盟,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-76DF
1972,U+8001,老,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-8001
1973,U+827E,艾,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-827E
1974,U+8DCB,跋,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-8DCB
1975,U+9650,限,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9650
1976,U+96F6,零,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-96F6
1977,U+9EC3,黃,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9EC3
1978,U+9ED2,黒,16,2.12196775e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9ED2
1979,U+AD00,관,16,2.12196775e-08,Lo,letter,HANGUL SYLLABLE GWAN
1980,U+B178,노,16,2.12196775e-08,Lo,letter,HANGUL SYLLABLE NO
1981,U+B4E4,들,16,2.12196775e-08,Lo,letter,HANGUL SYLLABLE DEUL
1982,U+BA74,면,16,2.12196775e-08,Lo,letter,HANGUL SYLLABLE MYEON
1983,U+C6B8,울,16,2.12196775e-08,Lo,letter,HANGUL SYLLABLE UL
1984,U+D615,형,16,2.12196775e-08,Lo,letter,HANGUL SYLLABLE HYEONG
1985,U+1F31F,🌟,16,2.12196775e-08,So,punct_or_symbol,GLOWING STAR
1986,U+1F381,🎁,16,2.12196775e-08,So,punct_or_symbol,WRAPPED PRESENT
1987,U+1F40A,🐊,16,2.12196775e-08,So,punct_or_symbol,CROCODILE
1988,U+1F44C,👌,16,2.12196775e-08,So,punct_or_symbol,OK HAND SIGN
1989,U+1F4E9,📩,16,2.12196775e-08,So,punct_or_symbol,ENVELOPE WITH DOWNWARDS ARROW ABOVE
1990,U+00AA,ª,15,1.98934476e-08,Lo,letter,FEMININE ORDINAL INDICATOR
1991,U+00CC,Ì,15,1.98934476e-08,Lu,letter,LATIN CAPITAL LETTER I WITH GRAVE
1992,U+0164,Ť,15,1.98934476e-08,Lu,letter,LATIN CAPITAL LETTER T WITH CARON
1993,U+026B,ɫ,15,1.98934476e-08,Ll,letter,LATIN SMALL LETTER L WITH MIDDLE TILDE
1994,U+0275,ɵ,15,1.98934476e-08,Ll,letter,LATIN SMALL LETTER BARRED O
1995,U+02E0,ˠ,15,1.98934476e-08,Lm,letter,MODIFIER LETTER SMALL GAMMA
1996,U+0491,ґ,15,1.98934476e-08,Ll,letter,CYRILLIC SMALL LETTER GHE WITH UPTURN
1997,U+06A0,ڠ,15,1.98934476e-08,Lo,letter,ARABIC LETTER AIN WITH THREE DOTS ABOVE
1998,U+073C,ܼ,15,1.98934476e-08,Mn,other,SYRIAC HBASA-ESASA DOTTED
1999,U+07A9,ީ,15,1.98934476e-08,Mn,other,THAANA EEBEEFILI
2000,U+0986,আ,15,1.98934476e-08,Lo,letter,BENGALI LETTER AA
2001,U+09CB,ো,15,1.98934476e-08,Mc,other,BENGALI VOWEL SIGN O
2002,U+0B99,ங,15,1.98934476e-08,Lo,letter,TAMIL LETTER NGA
2003,U+0BC8,ை,15,1.98934476e-08,Mc,other,TAMIL VOWEL SIGN AI
2004,U+0CB5,ವ,15,1.98934476e-08,Lo,letter,KANNADA LETTER VA
2005,U+0D4D,്,15,1.98934476e-08,Mn,other,MALAYALAM SIGN VIRAMA
2006,U+0DAD,ත,15,1.98934476e-08,Lo,letter,SINHALA LETTER ALPAPRAANA TAYANNA
2007,U+0DBA,ය,15,1.98934476e-08,Lo,letter,SINHALA LETTER YAYANNA
2008,U+0DD4,ු,15,1.98934476e-08,Mn,other,SINHALA VOWEL SIGN KETTI PAA-PILLA
2009,U+0E02,ข,15,1.98934476e-08,Lo,letter,THAI CHARACTER KHO KHAI
2010,U+0E13,ณ,15,1.98934476e-08,Lo,letter,THAI CHARACTER NO NEN
2011,U+101C,လ,15,1.98934476e-08,Lo,letter,MYANMAR LETTER LA
2012,U+1030,ူ,15,1.98934476e-08,Mn,other,MYANMAR VOWEL SIGN UU
2013,U+1218,መ,15,1.98934476e-08,Lo,letter,ETHIOPIC SYLLABLE MA
2014,U+127D,ች,15,1.98934476e-08,Lo,letter,ETHIOPIC SYLLABLE CE
2015,U+12DD,ዝ,15,1.98934476e-08,Lo,letter,ETHIOPIC SYLLABLE ZE
2016,U+12E8,የ,15,1.98934476e-08,Lo,letter,ETHIOPIC SYLLABLE YA
2017,U+14A5,ᒥ,15,1.98934476e-08,Lo,letter,CANADIAN SYLLABICS MI
2018,U+14C4,ᓄ,15,1.98934476e-08,Lo,letter,CANADIAN SYLLABICS NO
2019,U+1F54,ὔ,15,1.98934476e-08,Ll,letter,GREEK SMALL LETTER UPSILON WITH PSILI AND OXIA
2020,U+1F55,ὕ,15,1.98934476e-08,Ll,letter,GREEK SMALL LETTER UPSILON WITH DASIA AND OXIA
2021,U+20A4,₤,15,1.98934476e-08,Sc,punct_or_symbol,LIRA SIGN
2022,U+2154,⅔,15,1.98934476e-08,No,number,VULGAR FRACTION TWO THIRDS
2023,U+2211,∑,15,1.98934476e-08,Sm,punct_or_symbol,N-ARY SUMMATION
2024,U+2229,∩,15,1.98934476e-08,Sm,punct_or_symbol,INTERSECTION
2025,U+2584,▄,15,1.98934476e-08,So,punct_or_symbol,LOWER HALF BLOCK
2026,U+2713,✓,15,1.98934476e-08,So,punct_or_symbol,CHECK MARK
2027,U+2763,❣,15,1.98934476e-08,So,punct_or_symbol,HEAVY HEART EXCLAMATION MARK ORNAMENT
2028,U+2D37,ⴷ,15,1.98934476e-08,Lo,letter,TIFINAGH LETTER YAD
2029,U+2D63,ⵣ,15,1.98934476e-08,Lo,letter,TIFINAGH LETTER YAZ
2030,U+3058,じ,15,1.98934476e-08,Lo,letter,HIRAGANA LETTER ZI
2031,U+30B4,ゴ,15,1.98934476e-08,Lo,letter,KATAKANA LETTER GO
2032,U+30DD,ポ,15,1.98934476e-08,Lo,letter,KATAKANA LETTER PO
